loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,loan_status,purpose,addr_state,dti,default_flag
12000.0, 36 months,9.17,382.55,B,B2,7 years,RENT,60000.0,Fully Paid,credit_card,IL,23.32,0
14000.0, 60 months,13.18,319.84,C,C3,< 1 year,MORTGAGE,120000.0,Fully Paid,other,CA,4.28,0
6400.0, 36 months,18.2,232.02,E,E1,1 year,RENT,45000.0,Fully Paid,small_business,TX,17.39,0
10000.0, 36 months,12.59,334.97,C,C2,8 years,MORTGAGE,56500.0,Fully Paid,home_improvement,TX,18.2,0
10400.0, 60 months,17.57,261.67,D,D4,1 year,RENT,47000.0,Current,debt_consolidation,CA,24.44,0
24500.0, 60 months,9.76,517.67,B,B3,2 years,RENT,233482.0,Current,debt_consolidation,CA,22.86,0
20000.0, 36 months,7.89,625.72,A,A5,10+ years,MORTGAGE,69000.0,Fully Paid,credit_card,OH,15.79,0
13675.0, 36 months,16.99,487.49,D,D3,10+ years,OWN,150000.0,Fully Paid,small_business,OK,10.39,0
35000.0, 36 months,13.18,1182.33,C,C3,2 years,RENT,143000.0,Fully Paid,debt_consolidation,NV,16.77,0
16000.0, 60 months,9.17,333.46,B,B2,4 years,MORTGAGE,325000.0,Fully Paid,home_improvement,NJ,5.82,0
11375.0, 36 months,15.41,396.61,D,D1,10+ years,MORTGAGE,72000.0,Fully Paid,debt_consolidation,FL,11.32,0
5000.0, 36 months,13.67,170.09,C,C4,,RENT,25000.0,Charged Off,credit_card,CA,33.56,1
25000.0, 36 months,6.24,763.28,A,A2,6 years,MORTGAGE,110000.0,Fully Paid,credit_card,OH,22.97,0
8000.0, 36 months,7.89,250.29,A,A5,8 years,MORTGAGE,62000.0,Fully Paid,debt_consolidation,TX,14.15,0
16000.0, 36 months,6.89,493.23,A,A3,1 year,MORTGAGE,103720.0,Fully Paid,debt_consolidation,FL,16.36,0
7275.0, 36 months,10.64,236.94,B,B4,5 years,RENT,42000.0,Fully Paid,other,PA,13.69,0
25000.0, 60 months,7.26,498.11,A,A4,< 1 year,MORTGAGE,130000.0,Fully Paid,credit_card,CA,9.08,0
20000.0, 36 months,13.18,675.62,C,C3,2 years,OWN,53391.0,Fully Paid,home_improvement,NV,36.73,0
14650.0, 36 months,14.48,504.13,C,C5,2 years,MORTGAGE,45000.0,Fully Paid,debt_consolidation,FL,22.35,0
7500.0, 36 months,11.22,246.33,B,B5,,MORTGAGE,60412.0,Fully Paid,debt_consolidation,VA,22.98,0
20000.0, 60 months,16.99,496.95,D,D3,3 years,RENT,48000.0,Charged Off,debt_consolidation,NC,18.13,1
11150.0, 36 months,15.41,388.77,D,D1,9 years,MORTGAGE,80000.0,Charged Off,debt_consolidation,CA,23.44,1
20225.0, 60 months,18.49,518.99,E,E2,5 years,RENT,46000.0,Charged Off,debt_consolidation,FL,26.61,1
12000.0, 36 months,11.22,394.12,B,B5,4 years,MORTGAGE,110000.0,Fully Paid,debt_consolidation,NY,15.57,0
16000.0, 60 months,17.57,402.57,D,D4,< 1 year,MORTGAGE,52000.0,Fully Paid,debt_consolidation,FL,25.99,0
25675.0, 60 months,24.99,753.45,F,F4,1 year,RENT,80000.0,Fully Paid,debt_consolidation,CA,8.09,0
15000.0, 60 months,7.89,303.36,A,A5,4 years,RENT,55000.0,Current,credit_card,CA,19.96,0
12000.0, 60 months,18.2,306.03,E,E1,10+ years,MORTGAGE,42000.0,Charged Off,debt_consolidation,OH,17.57,1
8000.0, 36 months,10.64,260.55,B,B4,10+ years,MORTGAGE,53000.0,Fully Paid,debt_consolidation,NY,12.32,0
4300.0, 36 months,15.41,149.93,D,D1,3 years,RENT,12000.0,Fully Paid,debt_consolidation,FL,36.0,0
10000.0, 60 months,13.67,230.98,C,C4,< 1 year,MORTGAGE,73000.0,Current,debt_consolidation,PA,13.94,0
27000.0, 36 months,9.17,860.74,B,B2,10+ years,MORTGAGE,142000.0,Fully Paid,credit_card,CO,14.31,0
4800.0, 36 months,14.48,165.18,C,C5,< 1 year,RENT,36000.0,Fully Paid,credit_card,IL,21.23,0
24000.0, 36 months,6.24,732.74,A,A2,4 years,MORTGAGE,63000.0,Fully Paid,debt_consolidation,NM,15.94,0
4500.0, 36 months,13.18,152.02,C,C3,2 years,MORTGAGE,60000.0,Fully Paid,home_improvement,PA,23.12,0
11950.0, 60 months,18.2,304.76,E,E1,1 year,OWN,55000.0,Fully Paid,debt_consolidation,CA,25.39,0
30000.0, 60 months,16.99,745.42,D,D3,10+ years,MORTGAGE,150000.0,Fully Paid,home_improvement,MA,8.88,0
5000.0, 36 months,8.38,157.56,B,B1,5 years,MORTGAGE,55000.0,Fully Paid,car,OK,22.32,0
3000.0, 36 months,7.26,92.99,A,A4,10+ years,MORTGAGE,128790.0,Fully Paid,home_improvement,MD,22.34,0
7800.0, 36 months,11.99,259.04,C,C1,10+ years,RENT,42000.0,Fully Paid,debt_consolidation,CA,2.63,0
22000.0, 36 months,12.59,736.93,C,C2,< 1 year,RENT,112320.0,Fully Paid,credit_card,GA,22.84,0
2800.0, 36 months,9.76,90.04,B,B3,6 years,MORTGAGE,30000.0,Fully Paid,debt_consolidation,TX,25.12,0
15000.0, 36 months,7.89,469.29,A,A5,6 years,MORTGAGE,50000.0,Fully Paid,debt_consolidation,HI,21.4,0
12000.0, 60 months,13.67,277.18,C,C4,10+ years,MORTGAGE,78000.0,Fully Paid,debt_consolidation,FL,27.69,0
15000.0, 36 months,11.99,498.15,C,C1,6 years,RENT,50000.0,Charged Off,debt_consolidation,NY,14.79,1
14000.0, 36 months,8.38,441.17,B,B1,2 years,RENT,72500.0,Fully Paid,credit_card,VA,23.66,0
21000.0, 36 months,14.48,722.64,C,C5,10+ years,MORTGAGE,125000.0,Fully Paid,debt_consolidation,TX,35.88,0
10000.0, 36 months,13.67,340.18,C,C4,3 years,RENT,38000.0,Fully Paid,debt_consolidation,TX,30.16,0
16000.0, 36 months,14.48,550.58,C,C5,1 year,RENT,63000.0,Fully Paid,other,NC,31.62,0
24000.0, 36 months,9.76,771.72,B,B3,10+ years,MORTGAGE,70000.0,Fully Paid,debt_consolidation,PA,9.74,0
20000.0, 36 months,10.64,651.37,B,B4,10+ years,MORTGAGE,150000.0,Fully Paid,debt_consolidation,TX,21.43,0
7500.0, 36 months,11.22,246.33,B,B5,1 year,OWN,18000.0,Fully Paid,debt_consolidation,VA,11.53,0
15400.0, 60 months,8.38,315.07,B,B1,2 years,MORTGAGE,56000.0,Current,other,OH,23.96,0
2975.0, 36 months,16.99,106.06,D,D3,10+ years,MORTGAGE,64000.0,Fully Paid,home_improvement,FL,21.43,0
18000.0, 60 months,14.48,423.33,C,C5,10+ years,MORTGAGE,100000.0,Fully Paid,credit_card,AK,5.53,0
16000.0, 36 months,11.22,525.49,B,B5,4 years,MORTGAGE,67000.0,Charged Off,debt_consolidation,UT,12.72,1
5600.0, 36 months,5.32,168.65,A,A1,3 years,MORTGAGE,35000.0,Fully Paid,credit_card,WA,15.84,0
12500.0, 60 months,7.89,252.8,A,A5,4 years,MORTGAGE,54500.0,Fully Paid,home_improvement,AR,20.28,0
35000.0, 60 months,18.99,907.73,E,E3,2 years,MORTGAGE,85000.0,Fully Paid,debt_consolidation,CA,21.89,0
2000.0, 36 months,9.17,63.76,B,B2,< 1 year,MORTGAGE,115000.0,Fully Paid,major_purchase,CA,28.27,0
13600.0, 60 months,16.55,334.72,D,D2,7 years,RENT,80000.0,Fully Paid,debt_consolidation,MO,26.45,0
4000.0, 36 months,9.76,128.62,B,B3,5 years,MORTGAGE,71000.0,Fully Paid,credit_card,NY,27.16,0
10000.0, 60 months,14.48,235.18,C,C5,1 year,MORTGAGE,35000.0,Charged Off,debt_consolidation,SC,6.82,1
6025.0, 36 months,13.67,204.96,C,C4,7 years,RENT,30000.0,Fully Paid,credit_card,MA,6.88,0
14750.0, 60 months,18.2,376.16,E,E1,5 years,RENT,85000.0,Current,debt_consolidation,WA,13.44,0
8675.0, 36 months,11.22,284.92,B,B5,8 years,RENT,115000.0,Charged Off,credit_card,FL,11.76,1
8000.0, 36 months,14.48,275.29,C,C5,1 year,RENT,34000.0,Fully Paid,credit_card,IN,31.46,0
19800.0, 36 months,17.57,711.56,D,D4,< 1 year,MORTGAGE,45000.0,Fully Paid,debt_consolidation,IL,27.36,0
3000.0, 36 months,11.22,98.53,B,B5,4 years,RENT,135000.0,Fully Paid,debt_consolidation,NY,16.12,0
15000.0, 60 months,18.2,382.54,E,E1,10+ years,OWN,60000.0,Current,debt_consolidation,NC,6.18,0
15400.0, 60 months,12.59,347.18,C,C2,10+ years,OWN,65000.0,Current,debt_consolidation,LA,7.18,0
15500.0, 60 months,9.76,327.51,B,B3,< 1 year,MORTGAGE,75000.0,Fully Paid,debt_consolidation,WY,22.82,0
14000.0, 36 months,11.99,464.94,C,C1,7 years,MORTGAGE,159751.0,Fully Paid,home_improvement,OK,5.41,0
25000.0, 60 months,20.99,676.2,E,E5,10+ years,OWN,165000.0,Charged Off,home_improvement,CA,8.7,1
30000.0, 60 months,16.99,745.42,D,D3,2 years,RENT,72000.0,Charged Off,debt_consolidation,IN,21.83,1
5000.0, 36 months,9.76,160.78,B,B3,2 years,RENT,32000.0,Fully Paid,debt_consolidation,NY,19.54,0
24000.0, 60 months,18.2,612.06,E,E1,5 years,MORTGAGE,75000.0,Charged Off,debt_consolidation,MO,31.79,1
20000.0, 36 months,6.24,610.62,A,A2,10+ years,MORTGAGE,65000.0,Fully Paid,credit_card,WA,12.2,0
27700.0, 60 months,18.2,706.42,E,E1,6 years,MORTGAGE,66000.0,Charged Off,debt_consolidation,KY,24.96,1
35000.0, 60 months,19.99,927.1,E,E4,8 years,RENT,84000.0,Fully Paid,debt_consolidation,NC,20.97,0
6000.0, 36 months,8.38,189.08,B,B1,6 years,RENT,42000.0,Fully Paid,credit_card,IL,22.49,0
20000.0, 60 months,14.48,470.36,C,C5,2 years,MORTGAGE,51000.0,Fully Paid,debt_consolidation,CO,12.59,0
16800.0, 60 months,10.64,362.27,B,B4,3 years,RENT,53500.0,Charged Off,debt_consolidation,TX,21.8,1
28000.0, 60 months,13.67,646.74,C,C4,8 years,MORTGAGE,117000.0,Fully Paid,credit_card,MD,21.73,0
35000.0, 60 months,16.99,869.66,D,D3,1 year,OWN,110000.0,Fully Paid,debt_consolidation,NJ,9.33,0
3600.0, 36 months,13.18,121.62,C,C3,5 years,RENT,50000.0,Fully Paid,major_purchase,CO,32.48,0
12000.0, 36 months,14.48,412.94,C,C5,1 year,RENT,67000.0,Fully Paid,debt_consolidation,IL,11.95,0
11300.0, 60 months,19.99,299.32,E,E4,6 years,MORTGAGE,39254.0,Fully Paid,major_purchase,NC,9.29,0
9450.0, 36 months,11.99,313.84,C,C1,4 years,MORTGAGE,50000.0,Fully Paid,debt_consolidation,CA,24.14,0
25000.0, 60 months,20.99,676.2,E,E5,10+ years,OWN,120000.0,Charged Off,debt_consolidation,NC,14.56,1
25000.0, 60 months,13.67,577.44,C,C4,10+ years,MORTGAGE,50000.0,Charged Off,credit_card,OH,23.21,1
8800.0, 36 months,10.64,286.61,B,B4,10+ years,MORTGAGE,48000.0,Fully Paid,home_improvement,KS,25.95,0
5000.0, 36 months,13.67,170.09,C,C4,10+ years,MORTGAGE,40000.0,Fully Paid,other,FL,5.58,0
8000.0, 36 months,10.64,260.55,B,B4,< 1 year,MORTGAGE,60000.0,Fully Paid,debt_consolidation,VA,9.5,0
25000.0, 36 months,9.76,803.87,B,B3,2 years,OWN,120000.0,Fully Paid,debt_consolidation,NY,9.01,0
5000.0, 36 months,7.89,156.43,A,A5,4 years,MORTGAGE,40000.0,Fully Paid,home_improvement,NJ,29.85,0
23000.0, 60 months,17.86,582.3,D,D5,1 year,RENT,60000.0,Current,debt_consolidation,NY,12.24,0
12000.0, 60 months,14.48,282.22,C,C5,< 1 year,RENT,45000.0,Current,debt_consolidation,CA,14.32,0
4000.0, 36 months,9.17,127.52,B,B2,3 years,RENT,60000.0,Fully Paid,debt_consolidation,CA,17.44,0
25000.0, 36 months,17.57,898.43,D,D4,,MORTGAGE,74900.0,Fully Paid,debt_consolidation,GA,19.0,0
24000.0, 36 months,13.18,810.74,C,C3,10+ years,MORTGAGE,130000.0,Fully Paid,credit_card,NY,21.94,0
25000.0, 60 months,7.89,505.6,A,A5,10+ years,MORTGAGE,295000.0,Fully Paid,debt_consolidation,NJ,10.37,0
32100.0, 60 months,18.49,823.71,E,E2,10+ years,OWN,73000.0,Charged Off,debt_consolidation,NC,30.27,1
4000.0, 36 months,9.17,127.52,B,B2,2 years,RENT,35000.0,Fully Paid,credit_card,CA,11.03,0
21600.0, 60 months,13.67,498.91,C,C4,< 1 year,RENT,50000.0,Fully Paid,debt_consolidation,MN,25.13,0
29900.0, 60 months,19.99,792.01,E,E4,10+ years,RENT,65000.0,Current,debt_consolidation,VA,6.13,0
12000.0, 60 months,12.59,270.53,C,C2,10+ years,MORTGAGE,130000.0,Fully Paid,debt_consolidation,MN,14.66,0
35000.0, 60 months,19.99,927.1,E,E4,8 years,OWN,100000.0,Charged Off,debt_consolidation,CA,21.82,1
27675.0, 36 months,17.86,998.58,D,D5,2 years,RENT,80000.0,Charged Off,debt_consolidation,FL,31.17,1
21600.0, 60 months,10.64,465.77,B,B4,10+ years,MORTGAGE,48000.0,Current,credit_card,AL,36.23,0
15000.0, 36 months,8.38,472.68,B,B1,9 years,MORTGAGE,60000.0,Fully Paid,credit_card,GA,30.28,0
12500.0, 60 months,13.18,285.57,C,C3,10+ years,OWN,80000.0,Charged Off,credit_card,GA,22.41,1
10000.0, 36 months,8.38,315.12,B,B1,4 years,RENT,56900.0,Fully Paid,credit_card,IL,13.46,0
20000.0, 36 months,9.17,637.58,B,B2,< 1 year,RENT,75000.0,Fully Paid,major_purchase,NJ,1.95,0
15000.0, 36 months,10.64,488.53,B,B4,4 years,RENT,95000.0,Fully Paid,debt_consolidation,FL,15.2,0
20000.0, 60 months,13.18,456.91,C,C3,3 years,RENT,140000.0,Charged Off,debt_consolidation,NJ,10.65,1
35000.0, 36 months,13.18,1182.33,C,C3,8 years,MORTGAGE,120000.0,Fully Paid,debt_consolidation,PA,16.18,0
18000.0, 36 months,7.26,557.94,A,A4,10+ years,MORTGAGE,128920.0,Fully Paid,debt_consolidation,NC,20.75,0
24000.0, 36 months,10.64,781.65,B,B4,7 years,MORTGAGE,115000.0,Fully Paid,debt_consolidation,WA,25.18,0
2000.0, 36 months,13.67,68.04,C,C4,3 years,RENT,32000.0,Fully Paid,other,NY,18.9,0
4650.0, 36 months,17.57,167.11,D,D4,5 years,OWN,14580.0,Fully Paid,debt_consolidation,NV,10.12,0
16000.0, 36 months,16.55,566.87,D,D2,9 years,MORTGAGE,32000.0,Fully Paid,debt_consolidation,MO,30.5,0
27200.0, 60 months,10.64,586.53,B,B4,6 years,MORTGAGE,108500.0,Fully Paid,home_improvement,FL,24.99,0
13850.0, 60 months,22.99,390.36,F,F2,5 years,RENT,33000.0,Charged Off,debt_consolidation,KY,30.62,1
5800.0, 36 months,10.64,188.9,B,B4,3 years,RENT,28000.0,Fully Paid,debt_consolidation,CA,9.73,0
5000.0, 36 months,9.17,159.4,B,B2,2 years,RENT,30000.0,Fully Paid,debt_consolidation,RI,34.76,0
11900.0, 36 months,15.41,414.92,D,D1,5 years,RENT,43000.0,Fully Paid,debt_consolidation,MA,29.17,0
17975.0, 60 months,12.59,405.23,C,C2,10+ years,OWN,54500.0,Fully Paid,debt_consolidation,CA,23.56,0
24000.0, 60 months,9.17,500.19,B,B2,10+ years,OWN,61500.0,Fully Paid,debt_consolidation,RI,16.79,0
20000.0, 36 months,16.99,712.96,D,D3,,MORTGAGE,72000.0,Fully Paid,debt_consolidation,WI,19.08,0
26200.0, 60 months,17.86,663.32,D,D5,3 years,MORTGAGE,75000.0,Fully Paid,credit_card,NJ,30.61,0
23100.0, 60 months,13.67,533.56,C,C4,10+ years,MORTGAGE,46200.0,Charged Off,debt_consolidation,MI,28.13,1
17300.0, 60 months,12.59,390.01,C,C2,4 years,MORTGAGE,120000.0,Fully Paid,debt_consolidation,NC,33.81,0
9600.0, 36 months,8.38,302.52,B,B1,4 years,OWN,130000.0,Fully Paid,debt_consolidation,PA,18.6,0
6025.0, 36 months,20.99,226.97,E,E5,5 years,RENT,60000.0,Charged Off,other,MA,12.65,1
11850.0, 36 months,9.17,377.77,B,B2,8 years,RENT,50000.0,Fully Paid,debt_consolidation,GA,13.87,0
25000.0, 36 months,5.32,752.87,A,A1,10+ years,MORTGAGE,84000.0,Fully Paid,debt_consolidation,TX,13.37,0
15000.0, 36 months,12.59,502.46,C,C2,3 years,MORTGAGE,90000.0,Fully Paid,credit_card,VA,5.32,0
5000.0, 36 months,10.64,162.85,B,B4,9 years,RENT,80000.0,Fully Paid,other,FL,9.53,0
16000.0, 60 months,13.67,369.57,C,C4,10+ years,RENT,70000.0,Current,debt_consolidation,WA,14.28,0
15000.0, 60 months,10.64,323.45,B,B4,10+ years,MORTGAGE,160000.0,Current,home_improvement,CA,6.9,0
15000.0, 60 months,15.41,360.09,D,D1,10+ years,OWN,45000.0,Charged Off,credit_card,AL,32.03,1
35000.0, 60 months,17.86,886.11,D,D5,10+ years,MORTGAGE,116772.0,Current,debt_consolidation,AK,16.57,0
1500.0, 36 months,11.99,49.82,C,C1,10+ years,MORTGAGE,82000.0,Fully Paid,other,PA,30.09,0
30000.0, 36 months,17.86,1082.47,D,D5,1 year,OWN,140000.0,Fully Paid,debt_consolidation,NY,23.04,0
10400.0, 36 months,13.18,351.32,C,C3,2 years,RENT,38000.0,Fully Paid,debt_consolidation,FL,36.29,0
13800.0, 36 months,9.76,443.74,B,B3,3 years,RENT,30000.0,Charged Off,credit_card,VA,17.04,1
16000.0, 60 months,13.18,365.53,C,C3,9 years,MORTGAGE,55000.0,Fully Paid,debt_consolidation,NC,21.4,0
8000.0, 36 months,9.76,257.24,B,B3,10+ years,MORTGAGE,63176.0,Fully Paid,debt_consolidation,TX,9.76,0
21000.0, 36 months,9.76,675.25,B,B3,1 year,MORTGAGE,85000.0,Fully Paid,debt_consolidation,KS,36.78,0
25000.0, 60 months,20.99,676.2,E,E5,7 years,MORTGAGE,82000.0,Current,major_purchase,WA,18.45,0
4200.0, 36 months,18.49,152.88,E,E2,5 years,RENT,36000.0,Fully Paid,moving,IL,14.33,0
7550.0, 36 months,15.41,263.25,D,D1,3 years,OWN,45000.0,Fully Paid,debt_consolidation,MA,12.67,0
8000.0, 36 months,8.38,252.1,B,B1,10+ years,MORTGAGE,50000.0,Fully Paid,debt_consolidation,AR,17.23,0
22975.0, 60 months,12.59,517.95,C,C2,< 1 year,OWN,85000.0,Charged Off,debt_consolidation,GA,26.44,1
11000.0, 60 months,19.99,291.38,E,E4,8 years,MORTGAGE,55000.0,Current,debt_consolidation,VA,38.42,0
13000.0, 36 months,8.38,409.66,B,B1,5 years,MORTGAGE,70000.0,Fully Paid,credit_card,CO,27.46,0
35000.0, 60 months,17.86,886.11,D,D5,5 years,RENT,92000.0,Fully Paid,debt_consolidation,FL,19.56,0
12000.0, 36 months,9.17,382.55,B,B2,3 years,OWN,29666.0,Fully Paid,credit_card,NY,20.71,0
35000.0, 60 months,13.18,799.59,C,C3,10+ years,OWN,384000.0,Current,other,RI,8.83,0
15000.0, 60 months,11.99,333.6,C,C1,7 years,RENT,60000.0,Fully Paid,debt_consolidation,NV,8.86,0
22000.0, 60 months,11.99,489.27,C,C1,10+ years,MORTGAGE,89000.0,Fully Paid,debt_consolidation,WI,12.57,0
20000.0, 36 months,11.22,656.86,B,B5,3 years,MORTGAGE,60000.0,Fully Paid,debt_consolidation,WI,16.36,0
2000.0, 36 months,15.41,69.74,D,D1,4 years,RENT,37366.0,Fully Paid,debt_consolidation,AR,13.46,0
20000.0, 36 months,15.41,697.33,D,D1,9 years,RENT,180000.0,Charged Off,credit_card,NY,17.01,1
22000.0, 60 months,11.99,489.27,C,C1,2 years,OWN,60000.0,Fully Paid,credit_card,IL,28.44,0
12000.0, 60 months,10.64,258.76,B,B4,1 year,RENT,94000.0,Fully Paid,debt_consolidation,CA,10.14,0
6000.0, 36 months,11.99,199.26,C,C1,1 year,RENT,28500.0,Fully Paid,debt_consolidation,CA,14.86,0
15000.0, 60 months,11.99,333.6,C,C1,< 1 year,RENT,60000.0,Fully Paid,credit_card,TX,23.54,0
3825.0, 36 months,15.41,133.37,D,D1,2 years,RENT,70000.0,Fully Paid,credit_card,HI,6.79,0
10900.0, 60 months,20.99,294.83,E,E5,1 year,OWN,35000.0,Charged Off,debt_consolidation,MA,14.88,1
18000.0, 60 months,11.99,400.31,C,C1,10+ years,MORTGAGE,49000.0,Fully Paid,other,NV,21.94,0
20000.0, 36 months,6.89,616.54,A,A3,1 year,OWN,250000.0,Fully Paid,other,OH,7.27,0
16125.0, 36 months,13.67,548.54,C,C4,10+ years,RENT,67000.0,Charged Off,debt_consolidation,NY,18.32,1
20800.0, 60 months,17.57,523.33,D,D4,7 years,RENT,52000.0,Fully Paid,debt_consolidation,VA,10.52,0
27000.0, 36 months,9.17,860.74,B,B2,< 1 year,MORTGAGE,150000.0,Fully Paid,credit_card,TX,15.54,0
10000.0, 36 months,5.32,301.15,A,A1,2 years,RENT,60000.0,Fully Paid,debt_consolidation,OK,12.96,0
11225.0, 36 months,27.31,460.14,G,G2,4 years,RENT,31200.0,In Grace Period,debt_consolidation,GA,27.42,0
3000.0, 36 months,11.99,99.63,C,C1,< 1 year,RENT,100000.0,Fully Paid,credit_card,OH,20.26,0
11500.0, 60 months,13.67,265.63,C,C4,1 year,MORTGAGE,190000.0,Fully Paid,other,MI,6.43,0
18000.0, 60 months,9.17,375.14,B,B2,10+ years,MORTGAGE,100000.0,Fully Paid,debt_consolidation,TX,8.81,0
22250.0, 36 months,5.32,670.06,A,A1,2 years,RENT,101542.0,Fully Paid,debt_consolidation,LA,5.03,0
14000.0, 60 months,16.55,344.56,D,D2,10+ years,MORTGAGE,45000.0,Current,debt_consolidation,TX,21.87,0
10000.0, 36 months,9.17,318.79,B,B2,< 1 year,RENT,42000.0,Fully Paid,credit_card,CA,29.32,0
17000.0, 36 months,8.38,535.71,B,B1,10+ years,MORTGAGE,79200.0,Fully Paid,debt_consolidation,CA,19.71,0
20000.0, 36 months,8.38,630.24,B,B1,10+ years,RENT,77000.0,Fully Paid,debt_consolidation,TN,18.97,0
7800.0, 36 months,12.59,261.28,C,C2,10+ years,RENT,58000.0,Fully Paid,other,AZ,26.73,0
16000.0, 36 months,10.64,521.1,B,B4,10+ years,MORTGAGE,60108.0,Fully Paid,debt_consolidation,NC,13.78,0
14425.0, 60 months,21.99,398.33,F,F1,10+ years,OWN,38000.0,Fully Paid,credit_card,NJ,30.57,0
15800.0, 60 months,13.67,364.95,C,C4,2 years,MORTGAGE,55000.0,Charged Off,debt_consolidation,FL,25.03,1
7200.0, 36 months,6.24,219.83,A,A2,3 years,MORTGAGE,62800.0,Fully Paid,credit_card,FL,11.81,0
6000.0, 36 months,11.22,197.06,B,B5,5 years,RENT,110000.0,Charged Off,debt_consolidation,KY,10.94,1
6000.0, 36 months,10.64,195.42,B,B4,3 years,RENT,53000.0,Fully Paid,credit_card,GA,6.77,0
16275.0, 36 months,18.99,596.5,E,E3,10+ years,MORTGAGE,76000.0,Charged Off,debt_consolidation,TX,11.53,1
10000.0, 36 months,10.64,325.69,B,B4,10+ years,RENT,90000.0,Fully Paid,debt_consolidation,WA,6.69,0
10000.0, 36 months,13.67,340.18,C,C4,1 year,RENT,60000.0,Charged Off,debt_consolidation,NV,19.65,1
8000.0, 36 months,13.18,270.25,C,C3,5 years,RENT,37700.0,Fully Paid,debt_consolidation,VA,24.16,0
28000.0, 36 months,12.59,937.92,C,C2,10+ years,OWN,90000.0,Charged Off,credit_card,TX,29.04,1
10000.0, 36 months,9.17,318.79,B,B2,4 years,RENT,26000.0,Fully Paid,credit_card,MN,33.06,0
14000.0, 36 months,9.76,450.17,B,B3,< 1 year,MORTGAGE,95000.0,Fully Paid,debt_consolidation,MI,21.08,0
24000.0, 36 months,10.64,781.65,B,B4,9 years,MORTGAGE,170000.0,Fully Paid,credit_card,TX,12.6,0
28000.0, 36 months,9.76,900.33,B,B3,10+ years,MORTGAGE,68000.0,Fully Paid,credit_card,TX,5.7,0
26000.0, 60 months,9.17,541.87,B,B2,10+ years,MORTGAGE,120000.0,Current,debt_consolidation,CA,10.49,0
4500.0, 36 months,9.76,144.7,B,B3,10+ years,MORTGAGE,53215.0,Fully Paid,car,NM,21.15,0
15000.0, 36 months,11.22,492.65,B,B5,10+ years,RENT,89500.0,Fully Paid,home_improvement,NJ,20.79,0
2500.0, 36 months,9.17,79.7,B,B2,10+ years,RENT,20225.0,Fully Paid,debt_consolidation,IL,5.28,0
7200.0, 36 months,13.18,243.23,C,C3,7 years,RENT,24000.0,Fully Paid,debt_consolidation,CA,32.8,0
24700.0, 60 months,18.99,640.6,E,E3,6 years,RENT,65000.0,Fully Paid,debt_consolidation,ND,32.05,0
10000.0, 36 months,7.89,312.86,A,A5,5 years,RENT,65000.0,Fully Paid,debt_consolidation,CA,2.18,0
11850.0, 60 months,15.41,284.47,D,D1,4 years,MORTGAGE,40000.0,Fully Paid,debt_consolidation,FL,9.18,0
10000.0, 60 months,13.18,228.46,C,C3,10+ years,RENT,62000.0,Fully Paid,debt_consolidation,MA,27.66,0
7675.0, 36 months,9.17,244.68,B,B2,,OWN,42000.0,Fully Paid,credit_card,TX,26.89,0
28000.0, 60 months,10.64,603.78,B,B4,4 years,MORTGAGE,96000.0,Current,debt_consolidation,WI,28.73,0
19800.0, 60 months,18.49,508.09,E,E2,9 years,MORTGAGE,55000.0,Charged Off,debt_consolidation,WA,19.28,1
30000.0, 60 months,17.57,754.81,D,D4,6 years,MORTGAGE,110000.0,Fully Paid,debt_consolidation,NV,31.85,0
16000.0, 60 months,20.99,432.77,E,E5,2 years,RENT,55000.0,Charged Off,debt_consolidation,CO,18.68,1
35000.0, 36 months,11.99,1162.34,C,C1,2 years,MORTGAGE,190000.0,Fully Paid,debt_consolidation,IL,17.91,0
21000.0, 36 months,8.38,661.76,B,B1,4 years,RENT,55000.0,Fully Paid,credit_card,MD,22.28,0
25000.0, 36 months,5.32,752.87,A,A1,< 1 year,RENT,120000.0,Fully Paid,credit_card,CA,21.15,0
10000.0, 36 months,7.26,309.97,A,A4,10+ years,OWN,43000.0,Fully Paid,home_improvement,AL,17.75,0
13625.0, 60 months,11.99,303.02,C,C1,2 years,OWN,31000.0,Current,debt_consolidation,TN,33.99,0
6000.0, 36 months,9.76,192.93,B,B3,4 years,RENT,31000.0,Charged Off,credit_card,PA,25.67,1
22000.0, 60 months,9.17,458.51,B,B2,10+ years,MORTGAGE,87400.0,Current,debt_consolidation,PA,13.99,0
24000.0, 36 months,7.26,743.91,A,A4,2 years,RENT,160000.0,Fully Paid,debt_consolidation,GA,3.7,0
5000.0, 36 months,17.57,179.69,D,D4,< 1 year,MORTGAGE,80000.0,Charged Off,moving,MN,21.26,1
10000.0, 60 months,14.48,235.18,C,C5,,MORTGAGE,24000.0,Fully Paid,credit_card,NC,12.05,0
6000.0, 36 months,5.32,180.69,A,A1,10+ years,OWN,100000.0,Fully Paid,debt_consolidation,VA,21.5,0
10000.0, 36 months,7.26,309.97,A,A4,10+ years,MORTGAGE,80000.0,Fully Paid,debt_consolidation,MA,17.96,0
16000.0, 36 months,7.26,495.94,A,A4,1 year,RENT,47840.0,Fully Paid,credit_card,MD,24.66,0
25000.0, 60 months,15.41,600.15,D,D1,1 year,RENT,95000.0,Current,debt_consolidation,CA,15.65,0
